"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","reg.SST"
"1249",3881,"1MP91","G093A",1,"1991-04-25 0:01","1MP91 G093A 1 60BON 1",0,0,1991,4,56.625,-171.3167,115,92.25987,118,"1MP91_56.625_-171.3167_1991-04-25 0:01_333",0,81,"4/25/1991",284096,2.10772019863191
"1250",3893,"5MF05","114",1,"2005-05-18 23:49","5MF05 114 1 60BON 1",0,0,2005,5,55.14317,-165.68466,138,137.25324,123,"5MF05_55.14317_-165.68466_2005-05-18 23:49_505",0,283,"5/18/2005",249168,2.72058632295719
"1251",3901,"2DY12","144",1,"2012-05-27 16:04","2DY12 144 1 60BON 1",118.48638,169.26626,2012,5,56.98767,-168.9527,147,159.512,81,"2DY12_56.98767_-168.9527_2012-05-27 16:04_505",27,429,"5/27/2012",234044,1.39350471514663
"1252",3903,"2DY12","128",1,"2012-05-26 3:06","2DY12 128 1 60BON 1",60.48861,61.0996,2012,5,56.67083,-168.1508,146,261.8675,106,"2DY12_56.67083_-168.1508_2012-05-26 3:06_505",16,429,"5/26/2012",234044,1.39350471514663
"1253",3904,"2DY12","129",1,"2012-05-26 4:57","2DY12 129 1 60BON 1",167.37542,201.65713,2012,5,56.88683,-168.365,146,203.3154,92,"2DY12_56.88683_-168.365_2012-05-26 4:57_505",41,429,"5/26/2012",234044,1.39350471514663
"1254",3905,"2DY12","170",1,"2012-05-30 17:29","2DY12 170 1 60BON 1",0,0,2012,5,57.19417,-170.1123,150,41.0364,27,"2DY12_57.19417_-170.1123_2012-05-30 17:29_505",0,429,"5/30/2012",234044,1.39350471514663
"1255",3907,"2DY12","198",1,"2012-06-01 13:26","2DY12 198 1 60BON 1",0,0,2012,6,56.39067,-170.8098,152,234.9003,124,"2DY12_56.39067_-170.8098_2012-06-01 13:26_505",0,429,"6/1/2012",234044,1.39350471514663
"1256",3908,"2DY12","46",1,"2012-05-20 2:55","2DY12 46 1 60BON 1",0,0,2012,5,55.84383,-164.3577,140,180.1208,95,"2DY12_55.84383_-164.3577_2012-05-20 2:55_505",0,429,"5/20/2012",234044,1.39350471514663
"1257",3909,"2DY12","7",1,"2012-05-17 14:11","2DY12 7 1 60BON 1",0,0,2012,5,56.36617,-166.3628,137,194.6909,103,"2DY12_56.36617_-166.3628_2012-05-17 14:11_505",0,429,"5/17/2012",234044,1.39350471514663
"1258",3910,"DY14-05","21",2,"2014-05-09 15:08","DY14-05 21 2 60BON 2",0,0,2014,5,56.942,-163.8288,129,114.44652,70,"DY14-05_56.942_-163.8288_2014-05-09 15:08_505",0,521,"5/9/2014",228355,2.35558631629625
"1259",3911,"2DY12","130",1,"2012-05-26 7:02","2DY12 130 1 60BON 1",111.82386,162.06356,2012,5,57.1055,-168.5805,146,166.6013,78,"2DY12_57.1055_-168.5805_2012-05-26 7:02_505",27,429,"5/26/2012",234044,1.39350471514663
"1260",3912,"2DY12","132",1,"2012-05-26 11:19","2DY12 132 1 60BON 1",410.05117,683.41862,2012,5,57.54683,-169.0293,146,146.3232,71,"2DY12_57.54683_-169.0293_2012-05-26 11:19_505",100,429,"5/26/2012",234044,1.39350471514663
"1261",3915,"2DY12","134",2,"2012-05-26 15:22","2DY12 134 2 60BON 1",344.60382,564.9243,2012,5,57.76467,-168.4758,146,134.5313,72,"2DY12_57.76467_-168.4758_2012-05-26 15:22_505",76,429,"5/26/2012",234044,1.39350471514663
"1262",3919,"2DY10","13",2,"2010-05-07 15:11","2DY10 13 2 60BON 2",0,0,2010,5,55.12483,-166.65216,127,262.08612,144,"2DY10_55.12483_-166.65216_2010-05-07 15:11_500",0,370,"5/7/2010",227957,1.7191427893056
"1263",3920,"2DY09","22",2,"2009-04-30 12:59","2DY09 22 2 60BON 1",0,0,2009,4,56.66667,-163.86951,120,145.95255,76,"2DY09_56.66667_-163.86951_2009-04-30 12:59_333",0,311,"4/30/2009",225280,2.01650680783778
"1264",3925,"DY14-06","46",1,"2014-05-24 11:57","DY14-06 46 1 60BON 1",5.69287,6.61962,2014,5,55.7455,-163.7587,144,151.06613,95,"DY14-06_55.7455_-163.7587_2014-05-24 11:57_505",1,521,"5/24/2014",228355,2.35558631629625
"1265",3928,"DY14-06","28",1,"2014-05-23 6:01","DY14-06 28 1 60BON 1",0,0,2014,5,55.604,-165.1247,143,169.60948,108,"DY14-06_55.604_-165.1247_2014-05-23 6:01_505",0,521,"5/23/2014",228355,2.35558631629625
"1266",3929,"DY14-06","29",1,"2014-05-23 7:40","DY14-06 29 1 60BON 1",0,0,2014,5,55.3872,-164.92,143,183.55423,108,"DY14-06_55.3872_-164.92_2014-05-23 7:40_505",0,521,"5/23/2014",228355,2.35558631629625
"1267",3933,"3MF06","55",2,"2006-05-15 15:48","3MF06 55 2 60BON 1",0,0,2006,5,55.62366,-164.16684,135,134.78169,95,"3MF06_55.62366_-164.16684_2006-05-15 15:48_505",0,442,"5/15/2006",242629,2.42155912848945
"1268",3938,"2DY12","118",1,"2012-05-25 10:27","2DY12 118 1 60BON 1",548.63502,761.99309,2012,5,56.80667,-166.7952,145,153.5447,82,"2DY12_56.80667_-166.7952_2012-05-25 10:27_505",117,429,"5/25/2012",234044,1.39350471514663
"1269",3939,"DY14-06","54",1,"2014-05-25 1:33","DY14-06 54 1 60BON 1",0,0,2014,5,55.6473,-163.1593,145,94.98999,67,"DY14-06_55.6473_-163.1593_2014-05-25 1:33_505",0,521,"5/25/2014",228355,2.35558631629625
"1270",3940,"DY14-06","224",1,"2014-06-06 11:48","DY14-06 224 1 60BON 2",23.31705,27.7584,2014,6,58.9495,-171.9345,157,144.10054,93,"DY14-06_58.9495_-171.9345_2014-06-06 11:48_505",4,521,"6/6/2014",228355,2.35558631629625
"1271",3941,"DY14-06","38",1,"2014-05-23 22:51","DY14-06 38 1 60BON 1",0,0,2014,5,56.2857,-164.7832,143,150.36039,90,"DY14-06_56.2857_-164.7832_2014-05-23 22:51_505",0,521,"5/23/2014",228355,2.35558631629625
"1272",3944,"2AR09","10",2,"2009-06-20 3:04","2AR09 10 2 60BON 1",0,0,2009,6,55.35017,-166.35466,171,274.30774,129,"2AR09_55.35017_-166.35466_2009-06-20 3:04_333",0,311,"6/20/2009",225280,2.01650680783778
"1273",3945,"2AR09","11",2,"2009-06-21 5:48","2AR09 11 2 60BON 1",0,0,2009,6,57.02433,-168.31751,172,92.36754,77,"2AR09_57.02433_-168.31751_2009-06-21 5:48_333",0,311,"6/21/2009",225280,2.01650680783778
"1274",3955,"2DY12","91",1,"2012-05-23 9:30","2DY12 91 1 60BON 1",7639.0811,20102.84499,2012,5,56.2415,-161.1988,143,6.8647,48,"2DY12_56.2415_-161.1988_2012-05-23 9:30_505",138,429,"5/23/2012",234044,1.39350471514663
"1275",3956,"DY14-06","79",1,"2014-05-26 14:52","DY14-06 79 1 60BON 2",0,0,2014,5,56.9017,-161.8462,146,143.05577,71,"DY14-06_56.9017_-161.8462_2014-05-26 14:52_505",0,521,"5/26/2014",228355,2.35558631629625
"1276",3958,"1TT06","31",2,"2006-04-23 3:34","1TT06 31 2 60BON 1",51.5895,75.86692,2006,4,58.39417,-170.39467,113,118.62878,76,"1TT06_58.39417_-170.39467_2006-04-23 3:34_333",9,442,"4/23/2006",242629,2.42155912848945
"1277",3959,"1OM06","19",1,"2006-06-25 1:30","1OM06 19 1 60BON 1",0,0,2006,6,56.00083,-167.9995,176,89.31303,135,"1OM06_56.00083_-167.9995_2006-06-25 1:30_505",0,442,"6/25/2006",242629,2.42155912848945
"1278",3962,"3TT05","97",2,"2005-05-24 14:59","3TT05 97 2 60BON 1",0,0,2005,5,57.97117,-169.35967,144,62.90559,70,"3TT05_57.97117_-169.35967_2005-05-24 14:59_333",0,283,"5/24/2005",249168,2.72058632295719
"1279",3964,"3TT05","82",2,"2005-05-23 4:29","3TT05 82 2 60BON 1",390.72568,566.2691,2005,5,59.83033,-171.76283,143,61.80807,76,"3TT05_59.83033_-171.76283_2005-05-23 4:29_333",35,283,"5/23/2005",249168,2.72058632295719
"1280",3966,"DY14-05","10",2,"2014-05-08 5:21","DY14-05 10 2 60BON 2",0,0,2014,5,54.7157,-164.7042,128,77.66784,47,"DY14-05_54.7157_-164.7042_2014-05-08 5:21_505",0,521,"5/8/2014",228355,2.35558631629625
"1281",3968,"DY13-05","43",2,"2013-05-08 3:53","DY13-05 43 2 60BON 1",142.60739,216.0718,2013,5,57.5008,-167.3443,128,148.09892,72,"DY13-05_57.5008_-167.3443_2013-05-08 3:53_500",32,63,"5/8/2013",234526,1.86205074173168
"1282",3969,"DY13-05","28",2,"2013-05-05 8:18","DY13-05 28 2 60BON 1",25.56344,36.5192,2013,5,56.6637,-163.8688,125,136.91428,76,"DY13-05_56.6637_-163.8688_2013-05-05 8:18_500",5,63,"5/5/2013",234526,1.86205074173168
"1283",3973,"3DY09","15",2,"2009-05-09 22:38","3DY09 15 2 60BON 1",0,0,2009,5,56.52833,-169.49867,129,119.80142,69,"3DY09_56.52833_-169.49867_2009-05-09 22:38_505",0,311,"5/9/2009",225280,2.01650680783778
"1284",3974,"3TT05","91",2,"2005-05-24 4:53","3TT05 91 2 60BON 1",462.4183,700.63378,2005,5,58.77417,-170.28767,144,51.38205,73,"3TT05_58.77417_-170.28767_2005-05-24 4:53_333",36,283,"5/24/2005",249168,2.72058632295719
"1285",3977,"2DY12","100",1,"2012-05-23 23:31","2DY12 100 1 60BON 1",76.99805,148.07318,2012,5,56.817,-160.2212,143,114.8081,60,"2DY12_56.817_-160.2212_2012-05-23 23:31_505",17,429,"5/23/2012",234044,1.39350471514663
"1286",3984,"1TT06","68",5,"2006-04-30 19:15","1TT06 68 5 60BON 1",24.08652,21.69957,2006,4,58.45817,-173.60617,120,230.41934,122,"1TT06_58.45817_-173.60617_2006-04-30 19:15_333",5,442,"4/30/2006",242629,2.42155912848945
"1287",3987,"2DY12","75",1,"2012-05-22 8:33","2DY12 75 1 60BON 1",233.10827,423.83323,2012,5,55.886,-162.381,142,101.455,65,"2DY12_55.886_-162.381_2012-05-22 8:33_505",43,429,"5/22/2012",234044,1.39350471514663
"1288",3988,"2DY12","77",1,"2012-05-22 11:36","2DY12 77 1 60BON 1",117.22017,167.45739,2012,5,56.32467,-162.8057,142,113.4617,80,"2DY12_56.32467_-162.8057_2012-05-22 11:36_505",19,429,"5/22/2012",234044,1.39350471514663
"1289",3990,"1TT06","92",2,"2006-05-08 1:17","1TT06 92 2 60BON 1",195.25282,305.08253,2006,5,57.9105,-168.88667,128,101.61185,73,"1TT06_57.9105_-168.88667_2006-05-08 1:17_333",31,442,"5/8/2006",242629,2.42155912848945
"1290",3991,"3TT05","21",2,"2005-05-17 13:19","3TT05 21 2 60BON 1",1944.24153,4860.60383,2005,5,59.9035,-169.149,137,50.40526,47,"3TT05_59.9035_-169.149_2005-05-17 13:19_333",245,283,"5/17/2005",249168,2.72058632295719
"1291",3992,"3MF02","42",2,"2002-05-16 21:30","3MF02 42 2 60BON 1",0,0,2002,5,55.26467,-165.30499,136,173.83965,118,"3MF02_55.26467_-165.30499_2002-05-16 21:30_505",0,236,"5/16/2002",255755,2.32533527645925
"1292",3993,"3MF02","46",2,"2002-05-17 7:48","3MF02 46 2 60BON 1",0,0,2002,5,55.864,-163.36983,137,137.58682,95,"3MF02_55.864_-163.36983_2002-05-17 7:48_505",0,236,"5/17/2002",255755,2.32533527645925
"1293",3994,"3MF02","67",2,"2002-05-19 19:59","3MF02 67 2 60BON 1",0,0,2002,5,55.36817,-165.89284,139,146.33934,122,"3MF02_55.36817_-165.89284_2002-05-19 19:59_505",0,236,"5/19/2002",255755,2.32533527645925
"1294",3996,"2DY12","23",2,"2012-05-18 18:03","2DY12 23 2 60BON 1",0,0,2012,5,55.3885,-164.9222,138,201.9758,105,"2DY12_55.3885_-164.9222_2012-05-18 18:03_505",0,429,"5/18/2012",234044,1.39350471514663
"1295",3997,"2DY12","58",1,"2012-05-20 22:01","2DY12 58 1 60BON 1",180.99622,329.08404,2012,5,55.6455,-163.165,140,97.2396,67,"2DY12_55.6455_-163.165_2012-05-20 22:01_505",32,429,"5/20/2012",234044,1.39350471514663
"1296",3999,"2DY12","188",1,"2012-05-31 21:19","2DY12 188 1 60BON 1",91.60553,109.0542,2012,5,57.72766,-171.1722,151,192.5648,93,"2DY12_57.72766_-171.1722_2012-05-31 21:19_505",21,429,"5/31/2012",234044,1.39350471514663
"1297",4001,"1TT06","29",2,"2006-04-22 16:24","1TT06 29 2 60BON 1",56.47733,94.12888,2006,4,58.59333,-170.0195,112,116.86105,70,"1TT06_58.59333_-170.0195_2006-04-22 16:24_333",11,442,"4/22/2006",242629,2.42155912848945
"1298",4005,"3MF06","46",2,"2006-05-14 20:35","3MF06 46 2 60BON 1",0,0,2006,5,55.602,-165.147,134,132.28703,108,"3MF06_55.602_-165.147_2006-05-14 20:35_505",0,442,"5/14/2006",242629,2.42155912848945
"1299",4013,"DY14-06","102",1,"2014-05-28 4:09","DY14-06 102 1 60BON 1",0,0,2014,5,56.725,-165.2115,148,133.87386,76,"DY14-06_56.725_-165.2115_2014-05-28 4:09_505",0,521,"5/28/2014",228355,2.35558631629625
"1300",4014,"3DY08","24",2,"2008-05-15 23:55","3DY08 24 2 60BON 1",84.62237,120.8891,2008,5,56.1125,-162.60317,135,157.16884,79,"3DY08_56.1125_-162.60317_2008-05-15 23:55_335",19,331,"5/15/2008",227649,1.64111977631312
"1301",4015,"3DY09","11",2,"2009-05-09 15:47","3DY09 11 2 60BON 1",0,0,2009,5,56.86983,-169.327,129,110.60411,79,"3DY09_56.86983_-169.327_2009-05-09 15:47_505",0,311,"5/9/2009",225280,2.01650680783778
"1302",4016,"3DY09","12",2,"2009-05-09 17:29","3DY09 12 2 60BON 1",0,0,2009,5,56.74833,-169.69634,129,137.85187,78,"3DY09_56.74833_-169.69634_2009-05-09 17:29_505",0,311,"5/9/2009",225280,2.01650680783778
"1303",4018,"DY14-06","106",1,"2014-05-28 10:28","DY14-06 106 1 60BON 1",0,0,2014,5,56.4862,-165.987,148,150.8704,87,"DY14-06_56.4862_-165.987_2014-05-28 10:28_505",0,521,"5/28/2014",228355,2.35558631629625
"1304",4019,"DY14-06","113",1,"2014-05-28 21:30","DY14-06 113 1 60BON 1",0,0,2014,5,55.7893,-167.2842,148,204.99657,134,"DY14-06_55.7893_-167.2842_2014-05-28 21:30_505",0,521,"5/28/2014",228355,2.35558631629625
"1305",4020,"4MF03","33",2,"2003-05-20 17:35","4MF03 33 2 60BON 1",22.79742,37.37282,2003,5,56.69883,-160.61867,140,160.5445,68,"4MF03_56.69883_-160.61867_2003-05-20 17:35_505",6,125,"5/20/2003",255366,2.72487502664359
"1306",4030,"3DY08","13",3,"2008-05-15 0:55","3DY08 13 3 60BON 1",1687.84288,4327.80225,2008,5,56.3565,-160.8015,135,82.72097,48,"3DY08_56.3565_-160.8015_2008-05-15 0:55_335",358,331,"5/15/2008",227649,1.64111977631312
"1307",4031,"DY14-05","49",2,"2014-05-11 9:29","DY14-05 49 2 60BON 1",87.37818,143.24291,2014,5,58.2835,-170.098,131,111.69837,72,"DY14-05_58.2835_-170.098_2014-05-11 9:29_505",16,521,"5/11/2014",228355,2.35558631629625
"1308",4033,"4MF03","58",2,"2003-05-24 2:50","4MF03 58 2 60BON 1",0,0,2003,5,55.0305,-166.06867,144,344.82446,137,"4MF03_55.0305_-166.06867_2003-05-24 2:50_505",0,125,"5/24/2003",255366,2.72487502664359
"1309",4047,"3DY08","59",2,"2008-05-20 9:01","3DY08 59 2 60BON 1",10.45667,9.77259,2008,5,55.0555,-165.08366,140,306.98096,113,"3DY08_55.0555_-165.08366_2008-05-20 9:01_335",3,331,"5/20/2008",227649,1.64111977631312
"1310",4048,"3DY09","50",2,"2009-05-14 8:45","3DY09 50 2 60BON 1",522.8976,1275.36001,2009,5,55.30817,-163.338,134,80.76151,50,"3DY09_55.30817_-163.338_2009-05-14 8:45_505",103,311,"5/14/2009",225280,2.01650680783778
"1311",4052,"3MF79","G058A",2,"1979-06-27 6:44","3MF79 G058A 2 60BON 1",0,0,1979,6,56.80167,-170.8167,178,153.18828,105,"3MF79_56.80167_-170.8167_1979-06-27 6:44_505",0,126,"6/27/1979",227682,2.50750054666484
"1312",4054,"1AR07","6",2,"2007-06-15 2:11","1AR07 6 2 60BON 1",587.02321,1677.20916,2007,6,58.18683,-162.13167,166,70.35497,38,"1AR07_58.18683_-162.13167_2007-06-15 2:11_333",118,446,"6/15/2007",234261,2.04821184732869
"1313",4056,"1AR08","12",1,"2008-06-15 2:40","1AR08 12 1 60BON 1",122.94475,267.27121,2008,6,57.58333,-164.18333,166,71.08884,51,"1AR08_57.58333_-164.18333_2008-06-15 2:40_333",19,331,"6/15/2008",227649,1.64111977631312
"1314",4057,"1AR08","13",1,"2008-06-16 1:14","1AR08 13 1 60BON 2",0,0,2008,6,56.23333,-165.13333,167,100.91562,88,"1AR08_56.23333_-165.13333_2008-06-16 1:14_333",0,331,"6/16/2008",227649,1.64111977631312
"1315",4058,"1AR08","4",1,"2008-06-07 18:13","1AR08 4 1 60BON 2",102.27775,196.68798,2008,6,56.325,-161.61166,158,96.5997,59,"1AR08_56.325_-161.61166_2008-06-07 18:13_333",19,331,"6/7/2008",227649,1.64111977631312
"1316",4059,"1AR09","3",2,"2009-06-09 3:20","1AR09 3 2 60BON 1",14.84633,26.99333,2009,6,57.08583,-163.398,160,37.04619,58,"1AR09_57.08583_-163.398_2009-06-09 3:20_333",1,311,"6/9/2009",225280,2.01650680783778
"1317",4070,"3DY09","28",2,"2009-05-12 7:54","3DY09 28 2 60BON 1",64.06197,118.63327,2009,5,57.00033,-162.4545,132,109.5814,63,"3DY09_57.00033_-162.4545_2009-05-12 7:54_505",13,311,"5/12/2009",225280,2.01650680783778
"1318",4073,"4MF06","2",1,"2006-05-22 6:19","4MF06 2 1 60BON 1",0,0,2006,5,54.3995,-165.11433,142,161.13434,143,"4MF06_54.3995_-165.11433_2006-05-22 6:19_505",0,442,"5/22/2006",242629,2.42155912848945
"1319",4076,"DY14-06","64",1,"2014-05-25 16:17","DY14-06 64 1 60BON 2",0,0,2014,5,56.3233,-162.8073,145,118.99639,79,"DY14-06_56.3233_-162.8073_2014-05-25 16:17_505",0,521,"5/25/2014",228355,2.35558631629625
"1320",4077,"1AK10","13",2,"2010-06-20 1:25","1AK10 13 2 60BON 1",452.10547,2152.88321,2010,6,59.01683,-166.56183,171,32.97903,31,"1AK10_59.01683_-166.56183_2010-06-20 1:25_333",71,370,"6/20/2010",227957,1.7191427893056
"1321",4078,"1DY11","31",3,"2011-05-23 10:44","1DY11 31 3 60BON 1",271.75856,418.09009,2011,5,57.77217,-168.6575,143,143.50974,73,"1DY11_57.77217_-168.6575_2011-05-23 10:44_333",60,208,"5/23/2011",232110,2.38919509730641
"1322",4079,"1DY11","40",2,"2011-05-25 2:36","1DY11 40 2 60BON 1",344.11665,529.41023,2011,5,57.521,-167.0325,145,160.55602,71,"1DY11_57.521_-167.0325_2011-05-25 2:36_333",85,208,"5/25/2011",232110,2.38919509730641
"1323",4080,"1DY11","44",2,"2011-05-25 11:00","1DY11 44 2 60BON 1",41.20801,64.38751,2011,5,57.32667,-165.99333,145,139.77866,70,"1DY11_57.32667_-165.99333_2011-05-25 11:00_333",9,208,"5/25/2011",232110,2.38919509730641
"1324",4081,"1DY11","50",2,"2011-05-26 2:18","1DY11 50 2 60BON 1",38.26563,56.27299,2011,5,56.81017,-164.571,146,177.70515,75,"1DY11_56.81017_-164.571_2011-05-26 2:18_333",10,208,"5/26/2011",232110,2.38919509730641
"1325",4088,"2DY10","24",3,"2010-05-08 17:57","2DY10 24 3 60BON 2",0,0,2010,5,55.14183,-165.679,128,207.77612,122,"2DY10_55.14183_-165.679_2010-05-08 17:57_500",0,370,"5/8/2010",227957,1.7191427893056
"1326",4090,"4MF94","152",3,"1994-04-29 19:15","4MF94 152 3 60BON 1",0,0,1994,4,53.63833,-167.29829,119,105.3564,78,"4MF94_53.63833_-167.29829_1994-04-29 19:15_333",0,158,"4/29/1994",261909,2.19237502478063
"1327",4091,"4MF06","3",1,"2006-05-22 8:52","4MF06 3 1 60BON 1",0,0,2006,5,54.27983,-164.71834,142,210.37213,100,"4MF06_54.27983_-164.71834_2006-05-22 8:52_505",0,442,"5/22/2006",242629,2.42155912848945
"1328",4093,"4MF07","61",2,"2007-05-14 12:42","4MF07 61 2 60BON 1",0,0,2007,5,56.59,-171.96567,134,180.17938,138,"4MF07_56.59_-171.96567_2007-05-14 12:42_505",0,446,"5/14/2007",234261,2.04821184732869
"1329",4094,"4MF07","35",2,"2007-05-11 22:24","4MF07 35 2 60BON 1",0,0,2007,5,56.52767,-169.48351,131,112.76983,75,"4MF07_56.52767_-169.48351_2007-05-11 22:24_505",0,446,"5/11/2007",234261,2.04821184732869
"1330",4096,"2DY10","36",2,"2010-05-09 18:42","2DY10 36 2 60BON 2",1483.65356,3904.35148,2010,5,55.1855,-163.73216,129,91.43644,45,"2DY10_55.1855_-163.73216_2010-05-09 18:42_500",357,370,"5/9/2010",227957,1.7191427893056
"1331",4098,"4MF07","48",2,"2007-05-13 2:01","4MF07 48 2 60BON 1",0,0,2007,5,57.32583,-168.8015,133,103.48867,75,"4MF07_57.32583_-168.8015_2007-05-13 2:01_505",0,446,"5/13/2007",234261,2.04821184732869
"1332",4099,"4MF07","14",2,"2007-05-09 22:16","4MF07 14 2 60BON 1",0,0,2007,5,56.11167,-168.09117,129,178.15479,144,"4MF07_56.11167_-168.09117_2007-05-09 22:16_505",0,446,"5/9/2007",234261,2.04821184732869
"1333",4102,"1HE07","12",2,"2007-04-13 1:25","1HE07 12 2 60BON 1",0,0,2007,4,56.9045,-164.84567,103,117.01743,72,"1HE07_56.9045_-164.84567_2007-04-13 1:25_333",0,446,"4/13/2007",234261,2.04821184732869
"1334",4103,"1HE07","132",4,"2007-04-29 7:09","1HE07 132 4 60BON 1",259.83369,298.65941,2007,4,57.95267,-171.05467,119,244.42558,90,"1HE07_57.95267_-171.05467_2007-04-29 7:09_333",73,446,"4/29/2007",234261,2.04821184732869
"1335",4107,"4MF94","146",1,"1994-04-28 19:20","4MF94 146 1 60BON 1",0,0,1994,4,54.28333,-165.75,118,110.3587,80,"4MF94_54.28333_-165.75_1994-04-28 19:20_333",0,158,"4/28/1994",261909,2.19237502478063
"1336",4115,"1HE07","74",2,"2007-04-19 18:21","1HE07 74 2 60BON 1",0,0,2007,4,62.20417,-172.30499,109,90.993,56,"1HE07_62.20417_-172.30499_2007-04-19 18:21_333",0,446,"4/19/2007",234261,2.04821184732869
"1337",4116,"1HE07","76",2,"2007-04-20 0:48","1HE07 76 2 60BON 1",0,0,2007,4,62.638,-172.31084,110,65.97093,52,"1HE07_62.638_-172.31084_2007-04-20 0:48_333",0,446,"4/20/2007",234261,2.04821184732869
"1338",4117,"1HE07","38",2,"2007-04-15 5:34","1HE07 38 2 60BON 1",0,0,2007,4,58.94983,-170.32733,105,119.59747,72,"1HE07_58.94983_-170.32733_2007-04-15 5:34_333",0,446,"4/15/2007",234261,2.04821184732869
"1339",4119,"2AR09","19",2,"2009-06-30 3:55","2AR09 19 2 60BON 1",0,0,2009,6,58.30317,-171.65401,181,171.36824,93,"2AR09_58.30317_-171.65401_2009-06-30 3:55_333",0,311,"6/30/2009",225280,2.01650680783778
"1340",4129,"DY14-06","23",1,"2014-05-22 21:06","DY14-06 23 1 60BON 1",0,0,2014,5,55.484,-165.5105,142,191.93196,115,"DY14-06_55.484_-165.5105_2014-05-22 21:06_505",0,521,"5/22/2014",228355,2.35558631629625
"1341",4134,"5MF05","19",3,"2005-05-12 4:22","5MF05 19 3 60BON 1",314.9476,1124.81285,2005,5,56.47783,-160.40984,132,49.78606,36,"5MF05_56.47783_-160.40984_2005-05-12 4:22_505",56,283,"5/12/2005",249168,2.72058632295719
"1342",4135,"5MF05","21",2,"2005-05-12 8:52","5MF05 21 2 60BON 1",0,0,2005,5,56.72017,-159.61034,132,52.65111,32,"5MF05_56.72017_-159.61034_2005-05-12 8:52_505",0,283,"5/12/2005",249168,2.72058632295719
"1343",4136,"5MF05","29",2,"2005-05-13 10:00","5MF05 29 2 60BON 1",69.19015,168.75646,2005,5,57.402,-159.244,133,65.18269,49,"5MF05_57.402_-159.244_2005-05-13 10:00_505",11,283,"5/13/2005",249168,2.72058632295719
"1344",4147,"5MF05","39",2,"2005-05-14 9:14","5MF05 39 2 60BON 1",50.88554,84.80923,2005,5,57.12283,-161.056,134,58.95585,69,"5MF05_57.12283_-161.056_2005-05-14 9:14_505",5,283,"5/14/2005",249168,2.72058632295719
"1345",4148,"5MF05","41",2,"2005-05-14 14:12","5MF05 41 2 60BON 1",13.88639,24.36208,2005,5,56.80367,-161.231,134,82.09479,65,"5MF05_56.80367_-161.231_2005-05-14 14:12_505",2,283,"5/14/2005",249168,2.72058632295719
"1346",4149,"3MF79","G056A",2,"1979-06-26 10:02","3MF79 G056A 2 60BON 1",0,0,1979,6,56.36667,-170.37331,177,141.5359,110,"3MF79_56.36667_-170.37331_1979-06-26 10:02_505",0,126,"6/26/1979",227682,2.50750054666484
"1347",4150,"DY14-06","66",1,"2014-05-25 19:15","DY14-06 66 1 60BON 1",0,0,2014,5,55.886,-162.3828,145,103.16463,63,"DY14-06_55.886_-162.3828_2014-05-25 19:15_505",0,521,"5/25/2014",228355,2.35558631629625
"1348",4151,"5MF05","48",2,"2005-05-15 6:27","5MF05 48 2 60BON 1",12.88557,17.41293,2005,5,56.33717,-161.81416,135,114.8572,83,"5MF05_56.33717_-161.81416_2005-05-15 6:27_505",2,283,"5/15/2005",249168,2.72058632295719
"1349",4152,"5MF05","5",3,"2005-05-10 14:45","5MF05 5 3 60BON 1",0,0,2005,5,54.94433,-164.50684,130,87.57993,45,"5MF05_54.94433_-164.50684_2005-05-10 14:45_505",0,283,"5/10/2005",249168,2.72058632295719
"1350",4153,"5MF05","69",2,"2005-05-17 3:47","5MF05 69 2 60BON 1",0,0,2005,5,55.72483,-164.75467,137,120.17922,94,"5MF05_55.72483_-164.75467_2005-05-17 3:47_505",0,283,"5/17/2005",249168,2.72058632295719
"1351",4160,"1MF99","41",1,"1999-04-17 18:13","1MF99 41 1 60BON 1",0,0,1999,4,56.30383,-163.8017,107,86.47892,89,"1MF99_56.30383_-163.8017_1999-04-17 18:13_505",0,112,"4/17/1999",246131,2.00947751157048
"1352",4161,"1MP91","G051A",2,"1991-04-20 23:45","1MP91 G051A 2 60BON 1",0,0,1991,4,56.48333,-165.9167,110,57.73877,81,"1MP91_56.48333_-165.9167_1991-04-20 23:45_333",0,81,"4/20/1991",284096,2.10772019863191
"1353",4162,"2MF98","16",2,"1998-04-10 15:05","2MF98 16 2 60BON 1",0,0,1998,4,55.083,-164.5342,100,153.8204,69,"2MF98_55.083_-164.5342_1998-04-10 15:05_505",0,16,"4/10/1998",244951,2.48166371917812
"1354",4172,"1DN88","G171A",1,"1988-04-16 0:44","1DN88 G171A 1 60BON 2",0,0,1988,4,55.42,-165.45,106,141.51218,112,"1DN88_55.42_-165.45_1988-04-16 0:44_505",0,107,"4/16/1988",311661,2.06436245370984
"1355",4173,"1DN88","G183A",1,"1988-04-19 14:38","1DN88 G183A 1 60BON 2",18.61364,26.21639,1988,4,56.45,-164.6667,109,114.43223,80,"1DN88_56.45_-164.6667_1988-04-19 14:38_505",3,107,"4/19/1988",311661,2.06436245370984
