"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"628",2268,"3DY09",40,2,"2009-05-13 10:38","3DY09 40 2 60BON 1",0,0,2009,5,55.86117,-163.37183,133,131.07831,91,"3DY09_55.86117_-163.37183_2009-05-13 10:38_505",0,311,"2009-05-13",225280,"3DY09_40_2",2.25117272727273,31.9430909090909,"2009-05-13","3DY09_40_2","1037",0
"629",2269,"DY14-05",41,2,"2014-05-10 19:56","DY14-05 41 2 60BON 1",4.78781,7.5997,2014,5,57.6517,-169.0227,130,131.58407,69,"DY14-05_57.6517_-169.0227_2014-05-10 19:56_505",1,521,"2014-05-10",228355,"DY14-05_41_2",2.77911818181818,32.4366636363636,"2014-05-10","DY14-05_41_2","1956",0
"630",2270,"DY14-06",136,1,"2014-05-30 14:26","DY14-06 136 1 60BON 1",77.51822,55.37016,2014,5,56.3102,-169.2655,150,361.2054,150,"DY14-06_56.3102_-169.2655_2014-05-30 14:26_505",20,521,"2014-05-30",228355,"DY14-06_136_1",5.65553636363636,31.8014636363636,"2014-05-30","DY14-06_136_1","1426",0
"631",2271,"6MF97",43,5,"1997-05-08 19:14","6MF97 43 5 60BON 1",0,0,1997,5,57.85584,-168.87717,128,120.66967,73,"6MF97_57.85584_-168.87717_1997-05-08 19:14_333",0,132,"1997-05-08",247943,"6MF97_43_5",-0.142358333333333,30.867175,"1997-05-08","6MF97_43_5","1914",0
"633",2276,"3DY09",10,2,"2009-05-09 14:05","3DY09 10 2 60BON 1",0,0,2009,5,57.08967,-169.54134,129,118.86047,64,"3DY09_57.08967_-169.54134_2009-05-09 14:05_505",0,311,"2009-05-09",225280,"3DY09_10_2",-0.716781818181818,31.6786,"2009-05-09","3DY09_10_2","1403",0
"634",2277,"3DY09",68,2,"2009-05-15 19:38","3DY09 68 2 60BON 1",36.94338,34.52652,2009,5,55.71033,-165.72934,135,144.81621,117,"3DY09_55.71033_-165.72934_2009-05-15 19:38_505",5,311,"2009-05-15",225280,"3DY09_68_2",2.36536363636364,31.8018727272727,"2009-05-15","3DY09_68_2","1938",0
"635",2278,"3DY09",7,2,"2009-05-09 7:44","3DY09 7 2 60BON 1",0,0,2009,5,57.28967,-170.72549,129,128.00969,79,"3DY09_57.28967_-170.72549_2009-05-09 7:44_505",0,311,"2009-05-09",225280,"3DY09_7_2",0.315118181818182,31.7294454545455,"2009-05-09","3DY09_7_2","739",0
"636",2281,"3DY09",46,2,"2009-05-14 0:09","3DY09 46 2 60BON 1",0,0,2009,5,56.18517,-164.19316,134,114.2071,90,"3DY09_56.18517_-164.19316_2009-05-14 0:09_505",0,311,"2009-05-14",225280,"3DY09_46_2",1.86320909090909,31.7105,"2009-05-14","3DY09_46_2","9",0
"637",2283,"DY14-06",149,1,"2014-06-01 14:06","DY14-06 149 1 60BON 1",0,0,2014,6,56.2915,-170.2152,152,229.00239,113,"DY14-06_56.2915_-170.2152_2014-06-01 14:06_505",0,521,"2014-06-01",228355,"DY14-06_149_1",5.34598181818182,31.9132636363636,"2014-06-01","DY14-06_149_1","1406",0
"638",2284,"6MF97",70,2,"1997-05-12 4:17","6MF97 70 2 60BON 1",214.54937,168.93651,1997,5,55.65633,-167.51767,132,183.50089,136,"6MF97_55.65633_-167.51767_1997-05-12 4:17_333",31,132,"1997-05-12",247943,"6MF97_70_2",3.85418333333333,32.0109,"1997-05-12","6MF97_70_2","407",0
"639",2301,"1TT06",95,2,"2006-05-08 7:37","1TT06 95 2 60BON 1",0,0,2006,5,57.47633,-169.3495,128,85.875,73,"1TT06_57.47633_-169.3495_2006-05-08 7:37_333",0,442,"2006-05-08",242629,"1TT06_95_2",0.129990909090909,32.0707,"2006-05-08","1TT06_95_2","737",0
"641",2315,"DY14-06",80,1,"2014-05-26 16:16","DY14-06 80 1 60BON 1",0,0,2014,5,57.0165,-161.4623,146,106.56488,72,"DY14-06_57.0165_-161.4623_2014-05-26 16:16_505",0,521,"2014-05-26",228355,"DY14-06_80_1",6.01374545454545,31.9666909090909,"2014-05-26","DY14-06_80_1","1616",0
"643",2333,"1TT06",66,2,"2006-04-30 12:36","1TT06 66 2 60BON 1",12.88119,11.10448,2006,4,58.28617,-173.9325,120,270.16135,125,"1TT06_58.28617_-173.9325_2006-04-30 12:36_333",3,442,"2006-04-30",242629,"1TT06_66_2",1.16367272727273,32.6165,"2006-04-30","1TT06_66_2","1236",0
"644",2339,"DY13-05",36,2,"2013-05-07 8:22","DY13-05 36 2 60BON 1",0,0,2013,5,57.7827,-168.4512,127,157.77249,72,"DY13-05_57.7827_-168.4512_2013-05-07 8:22_500",0,63,"2013-05-07",234526,"DY13-05_36_2",-1.32187272727273,31.5900545454545,"2013-05-07","DY13-05_36_2","822",0
"645",2340,"1TT06",67,2,"2006-04-30 14:09","1TT06 67 2 60BON 1",5.80322,4.91798,2006,4,58.225,-174.0445,120,203.33539,128,"1TT06_58.225_-174.0445_2006-04-30 14:09_333",1,442,"2006-04-30",242629,"1TT06_67_2",1.47523636363636,32.8052272727273,"2006-04-30","1TT06_67_2","1409",0
"646",2342,"1TT06",91,5,"2006-05-07 23:17","1TT06 91 5 60BON 1",7.0256,11.15175,2006,5,58.0575,-168.73016,127,89.67205,72,"1TT06_58.0575_-168.73016_2006-05-07 23:17_333",1,442,"2006-05-07",242629,"1TT06_91_5",-1.35091818181818,31.5050727272727,"2006-05-07","1TT06_91_5","2317",0
"647",2351,"1TT06",109,2,"2006-05-09 21:32","1TT06 109 2 60BON 1",0,0,2006,5,56.36483,-168.8665,129,70.59244,126,"1TT06_56.36483_-168.8665_2006-05-09 21:32_333",0,442,"2006-05-09",242629,"1TT06_109_2",2.70019090909091,32.1799181818182,"2006-05-09","1TT06_109_2","2132",0
"648",2369,"4MF03",38,2,"2003-05-21 4:24","4MF03 38 2 60BON 1",64.77457,89.96468,2003,5,56.68333,-161.62666,141,155.61662,82,"4MF03_56.68333_-161.62666_2003-05-21 4:24_505",14,125,"2003-05-21",255366,"4MF03_38_2",4.46876,31.62902,"2003-05-21","4MF03_38_2","424",0
"649",2370,"4MF03",39,2,"2003-05-21 6:23","4MF03 39 2 60BON 1",36.76052,68.07504,2003,5,56.803,-161.233,141,102.82771,62,"4MF03_56.803_-161.233_2003-05-21 6:23_505",7,125,"2003-05-21",255366,"4MF03_39_2",3.97805,31.64498,"2003-05-21","4MF03_39_2","623",0
"652",2414,"1DY11",48,2,"2011-05-25 21:17","1DY11 48 2 60BON 1",0,0,2011,5,56.86283,-165.11617,145,119.51794,75,"1DY11_56.86283_-165.11617_2011-05-25 21:17_333",0,208,"2011-05-25",232110,"1DY11_48_2",0.642745454545455,31.2673818181818,"2011-05-25","1DY11_48_2","1417",0
"658",2443,"DY14-06",45,1,"2014-05-24 10:23","DY14-06 45 1 60BON 2",4.42447,6.70374,2014,5,55.5247,-163.5447,144,149.17056,73,"DY14-06_55.5247_-163.5447_2014-05-24 10:23_505",1,521,"2014-05-24",228355,"DY14-06_45_1",5.72753636363636,31.2508727272727,"2014-05-24","DY14-06_45_1","1023",0
"659",2456,"DY14-06",50,1,"2014-05-24 18:23","DY14-06 50 1 60BON 1",4.59203,6.56004,2014,5,56.5208,-164.0212,144,152.43807,80,"DY14-06_56.5208_-164.0212_2014-05-24 18:23_505",1,521,"2014-05-24",228355,"DY14-06_50_1",5.75249090909091,31.6346272727273,"2014-05-24","DY14-06_50_1","1823",0
"660",2457,"DY14-06",9,1,"2014-05-21 19:15","DY14-06 9 1 60BON 1",26.75849,21.40679,2014,5,55.0297,-166.074,141,233.57071,138,"DY14-06_55.0297_-166.074_2014-05-21 19:15_505",5,521,"2014-05-21",228355,"DY14-06_9_1",5.49386363636364,31.8476272727273,"2014-05-21","DY14-06_9_1","1915",0
"661",2458,"DY14-06",195,1,"2014-06-04 14:55","DY14-06 195 1 60BON 1",15.47758,17.00833,2014,6,57.612,-171.536,155,176.38416,101,"DY14-06_57.612_-171.536_2014-06-04 14:55_505",3,521,"2014-06-04",228355,"DY14-06_195_1",5.55815454545455,32.4317363636364,"2014-06-04","DY14-06_195_1","1455",0
"662",2459,"DY14-06",77,1,"2014-05-26 11:48","DY14-06 77 1 60BON 1",0,0,2014,5,56.4578,-161.4132,146,106.41611,70,"DY14-06_56.4578_-161.4132_2014-05-26 11:48_505",0,521,"2014-05-26",228355,"DY14-06_77_1",6.21822,31.67866,"2014-05-26","DY14-06_77_1","1148",0
"663",2465,"1DY12",10,2,"2012-04-29 12:36","1DY12 10 2 60BON 1",0,0,2012,4,54.33117,-165.431,119,338.5564,170,"1DY12_54.33117_-165.431_2012-04-29 12:36_505",0,429,"2012-04-29",234044,"1DY12_10_2",2.444,32.5196090909091,"2012-04-29","1DY12_10_2","1236",0
"664",2467,"DY14-06",94,1,"2014-05-27 14:46","DY14-06 94 1 60BON 2",0,0,2014,5,57.1033,-163.0693,147,111.53484,61,"DY14-06_57.1033_-163.0693_2014-05-27 14:46_505",0,521,"2014-05-27",228355,"DY14-06_94_1",4.22799090909091,32.0922727272727,"2014-05-27","DY14-06_94_1","1446",0
"666",2469,"DY14-06",20,1,"2014-05-22 14:57","DY14-06 20 1 60BON 1",14.93967,23.71377,2014,5,54.8252,-164.8882,142,126.50879,75,"DY14-06_54.8252_-164.8882_2014-05-22 14:57_505",3,521,"2014-05-22",228355,"DY14-06_20_1",5.34757272727273,31.6273545454545,"2014-05-22","DY14-06_20_1","1457",0
"667",2472,"2DY12",67,1,"2012-05-21 12:01","2DY12 67 1 60BON 1",0,0,2012,5,56.86033,-163.8515,141,121.4047,72,"2DY12_56.86033_-163.8515_2012-05-21 12:01_505",0,429,"2012-05-21",234044,"2DY12_67_1",0.805954545454545,31.3513272727273,"2012-05-21","2DY12_67_1","1158",0
"668",2475,"2DY10",94,2,"2010-05-16 21:07","2DY10 94 2 60BON 2",306.01101,228.36642,2010,5,56.10733,-168.08833,136,271.4935,144,"2DY10_56.10733_-168.08833_2010-05-16 21:07_500",62,370,"2010-05-16",227957,"2DY10_94_2",1.91428181818182,31.3499545454545,"2010-05-16","2DY10_94_2","2107",0
"670",2479,"2DY12",131,1,"2012-05-26 9:37","2DY12 131 1 60BON 1",13.35365,20.2328,2012,5,57.32633,-168.8045,146,98.8494,76,"2DY12_57.32633_-168.8045_2012-05-26 9:37_505",2,429,"2012-05-26",234044,"2DY12_131_1",0.5122,31.2495181818182,"2012-05-26","2DY12_131_1","929",0
"671",2480,"DY14-05",27,2,"2014-05-10 1:16","DY14-05 27 2 60BON 2",0,0,2014,5,56.9932,-165.1195,130,119.48353,71,"DY14-05_56.9932_-165.1195_2014-05-10 1:16_505",0,521,"2014-05-10",228355,"DY14-05_27_2",3.25181818181818,32.1557636363636,"2014-05-10","DY14-05_27_2","116",0
"672",2482,"2DY12",133,3,"2012-05-26 12:59","2DY12 133 3 60BON 1",0,0,2012,5,57.64633,-169.0193,146,116.526,70,"2DY12_57.64633_-169.0193_2012-05-26 12:59_505",0,429,"2012-05-26",234044,"2DY12_133_3",-0.286290909090909,31.6302727272727,"2012-05-26","2DY12_133_3","1252",0
"673",2488,"3MF02",51,2,"2002-05-17 18:24","3MF02 51 2 60BON 1",114.15617,172.9639,2002,5,56.76433,-163.24483,137,34.68932,76,"3MF02_56.76433_-163.24483_2002-05-17 18:24_505",6,236,"2002-05-17",255755,"3MF02_51_2",3.27845454545455,31.9351090909091,"2002-05-17","3MF02_51_2","1815",0
"675",2493,"2DY12",26,1,"2012-05-18 23:52","2DY12 26 1 60BON 1",31.54574,36.25947,2012,5,56.04683,-165.5527,138,165.474,98,"2DY12_56.04683_-165.5527_2012-05-18 23:52_505",6,429,"2012-05-18",234044,"2DY12_26_1",0.897036363636364,31.7736,"2012-05-18","2DY12_26_1","2346",0
"676",2495,"2DY12",83,1,"2012-05-22 21:37","2DY12 83 1 60BON 1",0,0,2012,5,56.004,-161.9878,142,80.8062,55,"2DY12_56.004_-161.9878_2012-05-22 21:37_505",0,429,"2012-05-22",234044,"2DY12_83_1",2.64227272727273,31.3052909090909,"2012-05-22","2DY12_83_1","2131",0
"677",2499,"3MF02",56,2,"2002-05-18 10:41","3MF02 56 2 60BON 1",588.7949,684.64524,2002,5,55.94867,-164.9565,138,124.15189,97,"3MF02_55.94867_-164.9565_2002-05-18 10:41_505",85,236,"2002-05-18",255755,"3MF02_56_2",4.79883,32.00672,"2002-05-18","3MF02_56_2","1034",0
"678",2501,"2DY12",113,2,"2012-05-24 22:20","2DY12 113 2 60BON 1",0,0,2012,5,56.98033,-163.4605,144,127.2959,67,"2DY12_56.98033_-163.4605_2012-05-24 22:20_505",0,429,"2012-05-24",234044,"2DY12_113_2",2.05183636363636,31.2894272727273,"2012-05-24","2DY12_113_2","2215",0
"679",2504,"7MF00",3,1,"2000-06-23 1:37","7MF00 3 1 60BON 1",0,0,2000,6,55.00134,-166.93117,174,534.36627,156,"7MF00_55.00134_-166.93117_2000-06-23 1:37_333",0,54,"2000-06-23",248451,"7MF00_3_1",6.34941818181818,32.1801090909091,"2000-06-23","7MF00_3_1","142",0
"680",2506,"3MF06",77,2,"2006-05-17 11:55","3MF06 77 2 60BON 1",62.58447,84.57361,2006,5,56.33933,-161.7935,137,130.06421,83,"3MF06_56.33933_-161.7935_2006-05-17 11:55_505",11,442,"2006-05-17",242629,"3MF06_77_2",3.02086363636364,31.7235363636364,"2006-05-17","3MF06_77_2","1155",0
"681",2509,"DY14-06",117,1,"2014-05-29 3:54","DY14-06 117 1 60BON 1",19.53428,20.13844,2014,5,56.4648,-166.9577,149,148.96886,107,"DY14-06_56.4648_-166.9577_2014-05-29 3:54_505",3,521,"2014-05-29",228355,"DY14-06_117_1",5.87881818181818,31.7315909090909,"2014-05-29","DY14-06_117_1","354",0
"682",2511,"3MF02",68,2,"2002-05-19 22:35","3MF02 68 2 60BON 1",88.20597,71.71217,2002,5,55.25117,-166.27983,139,223.11414,133,"3MF02_55.25117_-166.27983_2002-05-19 22:35_505",16,236,"2002-05-19",255755,"3MF02_68_2",4.90875454545455,32.1708090909091,"2002-05-19","3MF02_68_2","2225",0
"684",2514,"3DY09",61,1,"2009-05-15 5:39","3DY09 61 1 60BON 1",9.6697,9.86705,2009,5,55.38433,-164.91917,135,202.69493,108,"3DY09_55.38433_-164.91917_2009-05-15 5:39_505",2,311,"2009-05-15",225280,"3DY09_61_1",4.23269090909091,31.9147454545455,"2009-05-15","3DY09_61_1","539",0
"685",2520,"DY14-05",44,2,"2014-05-11 2:21","DY14-05 44 2 60BON 1",0,0,2014,5,58.0663,-168.7283,131,117.37141,70,"DY14-05_58.0663_-168.7283_2014-05-11 2:21_505",0,521,"2014-05-11",228355,"DY14-05_44_2",2.6328,32.3670727272727,"2014-05-11","DY14-05_44_2","221",0
"686",2521,"6MF97",43,4,"1997-05-08 18:51","6MF97 43 4 60BON 1",0,0,1997,5,57.85733,-168.85384,128,115.00728,73,"6MF97_57.85733_-168.85384_1997-05-08 18:51_333",0,132,"1997-05-08",247943,"6MF97_43_4",-0.0640083333333333,30.880475,"1997-05-08","6MF97_43_4","1851",0
"687",2537,"3DY09",75,2,"2009-05-16 11:36","3DY09 75 2 60BON 1",0,0,2009,5,54.807,-165.86833,136,261.35236,169,"3DY09_54.807_-165.86833_2009-05-16 11:36_505",0,311,"2009-05-16",225280,"3DY09_75_2",4.40098181818182,32.4455818181818,"2009-05-16","3DY09_75_2","1129",0
"688",2538,"DY14-05",57,2,"2014-05-11 20:07","DY14-05 57 2 60BON 1",5.50589,8.21775,2014,5,59.4373,-170.9155,131,121.68788,72,"DY14-05_59.4373_-170.9155_2014-05-11 20:07_505",1,521,"2014-05-11",228355,"DY14-05_57_2",-0.344481818181818,31.3922818181818,"2014-05-11","DY14-05_57_2","2007",0
"689",2539,"DY14-06",151,1,"2014-06-01 17:17","DY14-06 151 1 60BON 1",0,0,2014,6,56.3905,-170.8003,152,233.3088,123,"DY14-06_56.3905_-170.8003_2014-06-01 17:17_505",0,521,"2014-06-01",228355,"DY14-06_151_1",5.33181818181818,31.9701545454545,"2014-06-01","DY14-06_151_1","1717",0
"690",2540,"DY14-06",153,1,"2014-06-01 20:17","DY14-06 153 1 60BON 1",0,0,2014,6,56.6273,-170.0643,152,174.14775,98,"DY14-06_56.6273_-170.0643_2014-06-01 20:17_505",0,521,"2014-06-01",228355,"DY14-06_153_1",5.57522727272727,31.8171363636364,"2014-06-01","DY14-06_153_1","2017",0
"692",2553,"3DY09",56,2,"2009-05-14 20:15","3DY09 56 2 60BON 1",0,0,2009,5,55.50834,-164.53416,134,142.33786,101,"3DY09_55.50834_-164.53416_2009-05-14 20:15_505",0,311,"2009-05-14",225280,"3DY09_56_2",3.96766363636364,31.8703727272727,"2009-05-14","3DY09_56_2","2015",0
"698",2576,"5MF00",48,1,"2000-05-11 8:26","5MF00 48 1 60BON 1",625.43919,718.89562,2000,5,55.86283,-163.3725,131,126.58305,90,"5MF00_55.86283_-163.3725_2000-05-11 8:26_333",91,54,"2000-05-11",248451,"5MF00_48_1",3.09923333333333,31.6626833333333,"2000-05-11","5MF00_48_1","826",0
"699",2577,"5MF00",50,1,"2000-05-11 20:30","5MF00 50 1 60BON 1",172.31619,313.30216,2000,5,55.76367,-162.7695,131,114.90505,60,"5MF00_55.76367_-162.7695_2000-05-11 20:30_333",36,54,"2000-05-11",248451,"5MF00_50_1",2.74566666666667,31.7243333333333,"2000-05-11","5MF00_50_1","2030",0
"700",2578,"4MF07",63,2,"2007-05-14 17:20","4MF07 63 2 60BON 1",1380.39863,1327.30638,2007,5,56.83033,-171.23883,134,142.39365,113,"4MF07_56.83033_-171.23883_2007-05-14 17:20_505",189,446,"2007-05-14",234261,"4MF07_63_2",2.17107272727273,32.2026636363636,"2007-05-14","4MF07_63_2","1720",0
"701",2584,"2DY10",34,2,"2010-05-09 14:59","2DY10 34 2 60BON 2",27.54979,30.61088,2010,5,55.28383,-164.32233,129,163.34064,97,"2DY10_55.28383_-164.32233_2010-05-09 14:59_500",5,370,"2010-05-09",227957,"2DY10_34_2",2.87959090909091,31.7359363636364,"2010-05-09","2DY10_34_2","1459",0
"702",2586,"2DY10",37,2,"2010-05-09 20:35","2DY10 37 2 60BON 2",71.43435,88.19056,2010,5,55.40767,-163.93584,129,147.40807,89,"2DY10_55.40767_-163.93584_2010-05-09 20:35_500",13,370,"2010-05-09",227957,"2DY10_37_2",2.76870909090909,31.6926909090909,"2010-05-09","2DY10_37_2","2035",0
"703",2587,"2DY10",39,3,"2010-05-10 0:30","2DY10 39 3 60BON 2",190.71362,221.76003,2010,5,55.8495,-164.35916,130,166.84702,95,"2DY10_55.8495_-164.35916_2010-05-10 0:30_500",37,370,"2010-05-10",227957,"2DY10_39_3",1.9848,31.5514,"2010-05-10","2DY10_39_3","30",0
"704",2588,"2DY10",44,2,"2010-05-10 10:13","2DY10 44 2 60BON 2",107.86936,119.85485,2010,5,55.725,-164.74733,130,183.55536,98,"2DY10_55.725_-164.74733_2010-05-10 10:13_500",22,370,"2010-05-10",227957,"2DY10_44_2",1.5492,31.5127909090909,"2010-05-10","2DY10_44_2","1013",0
"705",2589,"2DY10",47,2,"2010-05-10 18:09","2DY10 47 2 60BON 2",114.8658,176.71661,2010,5,55.52267,-163.54866,130,141.46944,73,"2DY10_55.52267_-163.54866_2010-05-10 18:09_500",25,370,"2010-05-10",227957,"2DY10_47_2",2.37589090909091,31.6132636363636,"2010-05-10","2DY10_47_2","1809",0
"706",2591,"2DY10",5,2,"2010-05-06 18:59","2DY10 5 2 60BON 2",0,0,2010,5,55.0065,-167.0385,126,297.03998,160,"2DY10_55.0065_-167.0385_2010-05-06 18:59_500",0,370,"2010-05-06",227957,"2DY10_5_2",2.87544,32.00048,"2010-05-06","2DY10_5_2","1859",0
"707",2593,"5MF00",46,1,"2000-05-11 13:57","5MF00 46 1 60BON 1",127.90361,157.90569,2000,5,56.20433,-163.19467,131,126.65788,86,"5MF00_56.20433_-163.19467_2000-05-11 13:57_333",20,54,"2000-05-11",248451,"5MF00_46_1",2.2296,31.97575,"2000-05-11","5MF00_46_1","1357",0
"708",2594,"4MF07",18,2,"2007-05-10 5:49","4MF07 18 2 60BON 1",49.68373,26.85607,2007,5,56.21167,-168.68533,130,223.41316,204,"4MF07_56.21167_-168.68533_2007-05-10 5:49_505",6,446,"2007-05-10",234261,"4MF07_18_2",2.36594545454545,31.9310909090909,"2007-05-10","4MF07_18_2","542",0
"709",2599,"5MF05",14,2,"2005-05-11 15:28","5MF05 14 2 60BON 1",0,0,2005,5,55.88383,-162.388,131,75.64082,64,"5MF05_55.88383_-162.388_2005-05-11 15:28_505",0,283,"2005-05-11",249168,"5MF05_14_2",4.35491,31.68454,"2005-05-11","5MF05_14_2","1524",0
"710",2600,"5MF05",15,2,"2005-05-11 18:19","5MF05 15 2 60BON 1",5.64851,12.0181,2005,5,56.00683,-161.98383,131,83.20784,57,"5MF05_56.00683_-161.98383_2005-05-11 18:19_505",1,283,"2005-05-11",249168,"5MF05_15_2",4.54135,31.72461,"2005-05-11","5MF05_15_2","1815",0
"713",2623,"2DY12",97,1,"2012-05-23 18:03","2DY12 97 1 60BON 1",0,0,2012,5,57.019,-161.4517,143,142.9571,73,"2DY12_57.019_-161.4517_2012-05-23 18:03_505",0,429,"2012-05-23",234044,"2DY12_97_1",0.838890909090909,31.4700181818182,"2012-05-23","2DY12_97_1","1757",0
"714",2631,"5MF05",54,2,"2005-05-15 19:28","5MF05 54 2 60BON 1",189.34,262.97222,2005,5,56.09017,-162.60167,135,114.08049,80,"5MF05_56.09017_-162.60167_2005-05-15 19:28_505",30,283,"2005-05-15",249168,"5MF05_54_2",6.00895,31.85557,"2005-05-15","5MF05_54_2","1924",0
"715",2632,"1MF99",35,1,"1999-04-16 17:29","1MF99 35 1 60BON 1",0,0,1999,4,55.36583,-165.88451,106,170.64708,124,"1MF99_55.36583_-165.88451_1999-04-16 17:29_505",0,112,"1999-04-16",246131,"1MF99_35_1",2.306,32.30372,"1999-04-16","1MF99_35_1","1729",0
"716",2642,"5MF05",1,3,"2005-05-10 5:39","5MF05 1 3 60BON 1",70.95016,89.81033,2005,5,54.33667,-165.399,130,200.42238,89,"5MF05_54.33667_-165.399_2005-05-10 5:39_505",18,283,"2005-05-10",249168,"5MF05_1_3",4.56774,32.21284,"2005-05-10","5MF05_1_3","532",0
"717",2643,"5MF05",91,2,"2005-05-18 1:19","5MF05 91 2 60BON 1",44.04824,43.18454,2005,5,55.04867,-165.09367,138,162.09503,109,"5MF05_55.04867_-165.09367_2005-05-18 1:19_505",7,283,"2005-05-18",249168,"5MF05_91_2",5.08887,31.70683,"2005-05-18","5MF05_91_2","116",0
"718",2644,"5MF05",105,2,"2005-05-18 13:34","5MF05 105 2 60BON 1",33.34206,26.88875,2005,5,55.24733,-166.27834,138,185.95134,133,"5MF05_55.24733_-166.27834_2005-05-18 13:34_505",5,283,"2005-05-18",249168,"5MF05_105_2",4.98052,31.59575,"2005-05-18","5MF05_105_2","1327",0
"719",2646,"1MF99",4,1,"1999-04-14 7:33","1MF99 4 1 60BON 1",0,0,1999,4,55.16533,-164.7108,104,125.8838,103,"1MF99_55.16533_-164.7108_1999-04-14 7:33_505",0,112,"1999-04-14",246131,"1MF99_4_1",1.99748888888889,32.0846555555556,"1999-04-14","1MF99_4_1","732",0
"720",2647,"1MF99",43,1,"1999-04-17 20:58","1MF99 43 1 60BON 1",0,0,1999,4,56.7275,-163.87399,107,103.96947,76,"1MF99_56.7275_-163.87399_1999-04-17 20:58_505",0,112,"1999-04-17",246131,"1MF99_43_1",-0.490444444444444,31.8954222222222,"1999-04-17","1MF99_43_1","2058",0
"721",2662,"2DY10",60,2,"2010-05-12 1:54","2DY10 60 2 60BON 2",0,0,2010,5,56.66317,-163.86316,132,147.29944,77,"2DY10_56.66317_-163.86316_2010-05-12 1:54_500",0,370,"2010-05-12",227957,"2DY10_60_2",0.487909090909091,31.6918363636364,"2010-05-12","2DY10_60_2","134",0
"722",2669,"5MF05",121,1,"2005-05-19 5:20","5MF05 121 1 60BON 1",5.55736,3.47335,2005,5,54.807,-165.85933,139,287.90674,167,"5MF05_54.807_-165.85933_2005-05-19 5:20_505",1,283,"2005-05-19",249168,"5MF05_121_1",5.0772,32.14056,"2005-05-19","5MF05_121_1","513",0
"723",2675,"2DY10",101,2,"2010-05-17 12:11","2DY10 101 2 60BON 2",0,0,2010,5,55.54817,-168.04201,137,262.98669,140,"2DY10_55.54817_-168.04201_2010-05-17 12:11_500",0,370,"2010-05-17",227957,"2DY10_101_2",3.37807272727273,31.9038545454545,"2010-05-17","2DY10_101_2","1211",0
"725",2683,"2DY12",62,1,"2012-05-21 4:00","2DY12 62 1 60BON 1",0,0,2012,5,56.52617,-164.0138,141,158.8031,81,"2DY12_56.52617_-164.0138_2012-05-21 4:00_505",0,429,"2012-05-21",234044,"2DY12_62_1",2.19734545454545,31.4641363636364,"2012-05-21","2DY12_62_1","349",0
"726",2685,"2DY10",19,3,"2010-05-08 6:12","2DY10 19 3 60BON 2",59.29145,35.0837,2010,5,54.3695,-165.28067,128,313.53595,175,"2DY10_54.3695_-165.28067_2010-05-08 6:12_500",11,370,"2010-05-08",227957,"2DY10_19_3",3.61032,32.3744,"2010-05-08","2DY10_19_3","612",0
"727",2692,"2DY10",28,2,"2010-05-09 3:11","2DY10 28 2 60BON 2",38.19614,36.37728,2010,5,55.04533,-165.09616,129,247.40718,112,"2DY10_55.04533_-165.09616_2010-05-09 3:11_500",9,370,"2010-05-09",227957,"2DY10_28_2",3.47211818181818,31.8205636363636,"2010-05-09","2DY10_28_2","311",0
"729",2697,"2DY10",53,4,"2010-05-11 7:33","2DY10 53 4 60BON 2",8.50994,10.77208,2010,5,56.20217,-163.20233,131,185.66521,87,"2DY10_56.20217_-163.20233_2010-05-11 7:33_500",2,370,"2010-05-11",227957,"2DY10_53_4",1.14170909090909,31.3225090909091,"2010-05-11","2DY10_53_4","733",0
"733",2701,"DY14-06",206,1,"2014-06-05 8:08","DY14-06 206 1 60BON 1",0,0,2014,6,58.407,-170.8903,156,132.84155,82,"DY14-06_58.407_-170.8903_2014-06-05 8:08_505",0,521,"2014-06-05",228355,"DY14-06_206_1",4.02044545454546,31.8052545454545,"2014-06-05","DY14-06_206_1","808",0
"734",2707,"DY14-06",211,1,"2014-06-05 15:48","DY14-06 211 1 60BON 1",0,0,2014,6,58.1468,-172.5767,156,167.20155,105,"DY14-06_58.1468_-172.5767_2014-06-05 15:48_505",0,521,"2014-06-05",228355,"DY14-06_211_1",4.98352727272727,32.3327727272727,"2014-06-05","DY14-06_211_1","1548",0
"735",2708,"DY14-06",92,1,"2014-05-27 11:46","DY14-06 92 1 60BON 1",0,0,2014,5,57.0025,-162.4665,147,115.51853,62,"DY14-06_57.0025_-162.4665_2014-05-27 11:46_505",0,521,"2014-05-27",228355,"DY14-06_92_1",4.82719090909091,32.0840818181818,"2014-05-27","DY14-06_92_1","1146",0
"736",2713,"2DY10",15,2,"2010-05-07 19:41","2DY10 15 2 60BON 2",0,0,2010,5,55.02667,-166.06149,127,242.84593,137,"2DY10_55.02667_-166.06149_2010-05-07 19:41_500",0,370,"2010-05-07",227957,"2DY10_15_2",2.5514,31.9063,"2010-05-07","2DY10_15_2","1941",0
